2026-04-11 12:13:22 [INFO] __main__: Run folder: /content/drive/MyDrive/SOS_0408/results/train_20260411_121322_col_selector_ffcg
2026-04-11 12:13:30 [INFO] __main__: TensorBoard logging enabled at: /content/drive/MyDrive/SOS_0408/results/train_20260411_121322_col_selector_ffcg/tensorboard
2026-04-11 12:21:42 [INFO] src.master_problem: RMP LP solved — obj=1481.2336, active_cols=22
2026-04-11 12:21:43 [INFO] src.master_problem: RMP LP solved — obj=1472.6694, active_cols=22
2026-04-11 12:21:45 [INFO] src.master_problem: RMP LP solved — obj=1454.0451, active_cols=14
2026-04-11 12:21:47 [INFO] src.master_problem: RMP LP solved — obj=1454.0451, active_cols=14
2026-04-11 12:21:49 [INFO] src.master_problem: RMP LP solved — obj=1434.2065, active_cols=23
2026-04-11 12:21:51 [INFO] src.master_problem: RMP LP solved — obj=1428.2633, active_cols=23
2026-04-11 12:21:53 [INFO] src.master_problem: RMP LP solved — obj=1423.1058, active_cols=23
2026-04-11 12:21:55 [INFO] src.master_problem: RMP LP solved — obj=1422.3079, active_cols=22
2026-04-11 12:21:57 [INFO] src.master_problem: RMP LP solved — obj=1415.8566, active_cols=24
2026-04-11 12:21:58 [INFO] src.master_problem: RMP LP solved — obj=1401.1568, active_cols=23
2026-04-11 12:22:00 [INFO] src.master_problem: RMP LP solved — obj=1395.0555, active_cols=23
2026-04-11 12:22:02 [INFO] src.master_problem: RMP LP solved — obj=1389.3722, active_cols=22
2026-04-11 12:22:04 [INFO] src.master_problem: RMP LP solved — obj=1389.3722, active_cols=22
2026-04-11 12:22:07 [INFO] src.master_problem: RMP LP solved — obj=1384.4798, active_cols=25
2026-04-11 12:22:08 [INFO] src.master_problem: RMP LP solved — obj=1381.8862, active_cols=24
2026-04-11 12:22:10 [INFO] src.master_problem: RMP LP solved — obj=1378.8174, active_cols=26
2026-04-11 12:22:12 [INFO] src.master_problem: RMP LP solved — obj=1377.4489, active_cols=25
2026-04-11 12:22:13 [INFO] src.master_problem: RMP LP solved — obj=1375.5115, active_cols=26
2026-04-11 12:22:15 [INFO] src.master_problem: RMP LP solved — obj=1374.2554, active_cols=26
2026-04-11 12:22:17 [INFO] src.master_problem: RMP LP solved — obj=1374.0697, active_cols=27
2026-04-11 12:22:19 [INFO] src.master_problem: RMP LP solved — obj=1371.7110, active_cols=24
2026-04-11 12:22:21 [INFO] src.master_problem: RMP LP solved — obj=1370.5475, active_cols=25
2026-04-11 12:22:23 [INFO] src.master_problem: RMP LP solved — obj=1368.4701, active_cols=26
2026-04-11 12:22:25 [INFO] src.master_problem: RMP LP solved — obj=1368.3467, active_cols=26
2026-04-11 12:22:26 [INFO] src.master_problem: RMP LP solved — obj=1368.2964, active_cols=26
2026-04-11 12:22:28 [INFO] src.master_problem: RMP LP solved — obj=1361.3295, active_cols=24
2026-04-11 12:22:30 [INFO] src.master_problem: RMP LP solved — obj=1351.6397, active_cols=24
2026-04-11 12:22:32 [INFO] src.master_problem: RMP LP solved — obj=1345.9027, active_cols=27
2026-04-11 12:22:34 [INFO] src.master_problem: RMP LP solved — obj=1342.3220, active_cols=24
2026-04-11 12:22:36 [INFO] src.master_problem: RMP LP solved — obj=1342.1069, active_cols=29
2026-04-11 12:22:38 [INFO] src.master_problem: RMP LP solved — obj=1340.9783, active_cols=24
2026-04-11 12:22:39 [INFO] src.master_problem: RMP LP solved — obj=1340.7497, active_cols=26
2026-04-11 12:22:41 [INFO] src.master_problem: RMP LP solved — obj=1339.4381, active_cols=28
2026-04-11 12:22:43 [INFO] src.master_problem: RMP LP solved — obj=1329.1929, active_cols=22
2026-04-11 12:22:45 [INFO] src.master_problem: RMP LP solved — obj=1329.1868, active_cols=25
2026-04-11 12:22:47 [INFO] src.master_problem: RMP LP solved — obj=1327.3946, active_cols=24
2026-04-11 12:22:49 [INFO] src.master_problem: RMP LP solved — obj=1326.1577, active_cols=26
2026-04-11 12:22:51 [INFO] src.master_problem: RMP LP solved — obj=1325.2696, active_cols=27
2026-04-11 12:22:52 [INFO] src.master_problem: RMP LP solved — obj=1317.7383, active_cols=27
2026-04-11 12:22:54 [INFO] src.master_problem: RMP LP solved — obj=1316.7689, active_cols=27
2026-04-11 12:22:56 [INFO] src.master_problem: RMP LP solved — obj=1309.7684, active_cols=4
2026-04-11 12:22:57 [INFO] __main__: FFCG sample collection: 5/26 problems (19.2%)  samples=694  eta=2265.2s
